,Age,Monthly_Hours_Log,Customer_Support_Calls,Device_Type,Discount_Offered,Satisfaction_Score,Premium_User
1749,34,27.30982402407869,1,Mobile,0,3,1
1750,52,15.743067050293833,1,Desktop,0,2,1
1751,30,14.334973161777548,0,Tablet,0,4,0
1752,58,12.587902007528568,1,Desktop,1,4,0
1753,56,30.296414678067784,2,Desktop,1,1,1
1754,32,34.50877458469606,2,Mobile,0,1,1
1755,46,39.79489713109105,1,Mobile,1,3,1
1756,46,31.74484265858592,1,Mobile,0,1,1
1757,28,34.30270862027989,0,Desktop,0,5,0
1758,49,20.359869338770523,1,Mobile,1,5,1
1759,19,15.748673466049146,2,Tablet,1,1,0
1760,64,31.800634659340425,1,Mobile,1,5,1
1761,31,28.341446017915207,2,Mobile,1,4,0
1762,37,25.85955499472714,2,Tablet,1,1,0
1763,39,28.098971845063918,2,Mobile,0,4,1
1764,28,27.585483859665647,1,Mobile,0,4,1
1765,44,35.27053487882849,0,Desktop,0,5,0
1766,20,35.35988467853565,3,Desktop,1,3,1
1767,34,29.353762818722778,5,Mobile,0,4,1
1768,61,31.766422980503425,0,Tablet,0,5,1
1769,45,29.112500419398206,0,Mobile,1,3,1
1770,46,21.310642143723047,1,Mobile,1,5,0
1771,38,31.05251739930512,2,Mobile,0,5,0
1772,64,13.844039449125907,1,Desktop,0,1,0
1773,33,33.43113241836706,2,Tablet,0,2,1
1774,54,15.44381648187172,4,Tablet,0,3,1
1775,37,27.286426294357863,1,Tablet,0,5,1
1776,23,18.23876833259073,1,Desktop,1,4,1
1777,36,29.427111864595414,2,Desktop,0,4,1
1778,22,24.72859819257673,2,Mobile,0,2,0
1779,20,12.241952334693341,2,Desktop,0,3,0
1780,18,28.36559704814783,1,Mobile,0,1,1
1781,55,20.376633785338313,2,Desktop,0,3,0
1782,32,32.049173766506954,0,Mobile,1,4,0
1783,51,25.01060550987526,0,Desktop,1,4,0
1784,52,28.163367883104307,3,Tablet,0,1,1
1785,42,17.339448359878304,5,Mobile,1,1,0
1786,41,20.285342148581105,2,Desktop,0,4,1
1787,29,21.330890911191325,0,Desktop,0,5,0
1788,35,31.853619841940446,3,Mobile,0,5,0
1789,32,38.41901670244391,0,Desktop,0,1,1
1790,61,18.558625986056988,0,Tablet,0,5,1
1791,33,33.614785157261444,0,Mobile,0,1,1
1792,44,7.642580658194383,1,Mobile,0,3,0
1793,25,15.446484791261685,3,Mobile,0,3,0
1794,63,17.329772350505802,2,Mobile,0,3,1
1795,42,14.179930484474221,0,Mobile,0,1,0
1796,34,12.33129288169936,0,Tablet,0,1,0
1797,46,28.30399129710238,0,Mobile,0,5,0
1798,25,23.28745841817711,0,Tablet,0,5,1
1799,32,28.03524318084088,1,Tablet,1,5,0
1800,44,30.523781488972105,4,Tablet,0,2,1
1801,63,27.12493594538027,1,Mobile,0,1,1
1802,24,30.262105409202988,4,Tablet,0,3,1
1803,20,24.443741710061843,0,Mobile,0,3,0
1804,46,15.504052893554043,0,Tablet,1,2,1
1805,61,33.46251344656637,3,Mobile,0,2,1
1806,41,20.287102937750984,5,Desktop,0,3,0
1807,20,17.515229609900594,1,Desktop,1,1,0
1808,37,23.576656993564814,0,Tablet,0,3,1
1809,63,17.697512645627896,2,Desktop,0,3,1
1810,32,21.660556944084544,2,Tablet,1,2,1
1811,42,27.752431372507733,1,Tablet,1,2,0
1812,47,27.786733913969016,2,Tablet,0,5,1
1813,31,17.817359468594965,1,Desktop,0,2,1
1814,24,21.09835701641004,1,Tablet,1,3,1
1815,34,33.59466403816195,0,Desktop,0,5,0
1816,61,28.97120094187153,0,Desktop,0,3,1
1817,37,41.600520314788334,2,Mobile,0,1,1
1818,53,34.44102538993222,4,Desktop,0,1,0
1819,26,34.154344548479514,1,Mobile,0,2,0
1820,55,13.897051596353585,2,Tablet,0,5,1
1821,39,31.11088281306738,1,Tablet,1,4,0
1822,19,24.575145586424714,0,Mobile,0,1,0
1823,41,20.592145571694005,0,Tablet,0,1,0
1824,25,26.344122724260227,3,Mobile,0,1,1
1825,28,32.56169227689187,2,Mobile,1,1,1
1826,30,29.006652728033693,1,Tablet,0,2,1
1827,34,17.97220958926352,0,Mobile,0,5,0
1828,25,30.939671308740962,2,Mobile,0,1,0
1829,38,19.899299663392288,0,Mobile,0,2,1
1830,35,26.73346495171429,0,Tablet,1,5,1
1831,47,22.573199460182927,1,Tablet,0,5,0
1832,35,23.249069986114993,2,Tablet,0,4,0
1833,63,31.129943800324078,2,Tablet,1,3,1
1834,64,16.678450241472817,0,Tablet,0,1,0
1835,48,40.561560594215464,1,Desktop,0,2,1
1836,55,10.43131144564403,0,Desktop,0,5,1
1837,49,20.218658533961143,0,Mobile,0,4,0
1838,28,27.96169511953393,4,Desktop,0,3,0
1839,62,29.67451333148248,1,Tablet,0,5,1
1840,42,24.196194235426358,0,Tablet,0,5,1
1841,50,24.54087437598766,0,Tablet,0,1,0
1842,55,28.284400682620934,0,Mobile,0,3,1
1843,58,23.151444180338558,0,Mobile,1,3,0
1844,25,36.145450063479245,1,Mobile,1,2,0
1845,28,31.71479291385282,3,Mobile,0,4,1
1846,39,31.98259480804508,1,Mobile,1,2,1
1847,41,17.270746213036663,0,Mobile,0,4,1
1848,58,24.364892604754377,0,Desktop,0,2,1
1849,34,22.59627241023437,2,Tablet,0,4,1
1850,29,16.955188994484274,0,Desktop,0,1,0
1851,63,27.881313471566134,1,Mobile,0,4,0
1852,49,20.698833937761467,1,Tablet,0,2,0
1853,32,30.243230638801897,1,Tablet,0,3,0
1854,33,16.438467496845348,1,Tablet,0,5,0
1855,39,38.75232490273457,2,Desktop,1,4,0
1856,45,17.829338731263505,6,Tablet,0,4,1
1857,37,26.754418697603487,6,Mobile,0,3,1
1858,50,31.334874483104542,5,Mobile,1,1,1
1859,27,20.434876558399097,1,Desktop,0,2,0
1860,57,31.819749147463604,2,Desktop,0,1,0
1861,49,15.16653121759667,0,Mobile,0,4,0
1862,50,36.61694159346048,4,Desktop,1,4,1
1863,19,25.113194119726067,1,Tablet,1,1,1
1864,50,20.22870873624896,1,Desktop,0,2,0
1865,50,22.606545820580525,2,Tablet,0,4,1
1866,58,31.471354155141753,1,Tablet,0,4,0
1867,30,20.324357665196494,1,Tablet,0,1,1
1868,47,19.00513848461778,0,Tablet,1,5,0
1869,50,23.227707219330096,1,Tablet,0,3,0
1870,30,15.584303097840255,2,Mobile,0,4,0
1871,43,39.564351263534526,0,Mobile,0,2,1
1872,39,20.468843270282214,2,Mobile,0,5,1
1873,56,31.65293428944323,3,Tablet,1,1,1
1874,19,26.675760669182182,3,Desktop,1,1,1
1875,55,17.123727596144256,1,Desktop,0,2,0
1876,56,24.952362326298164,3,Tablet,1,5,1
1877,43,31.272022234485984,2,Desktop,0,2,0
1878,63,23.493909319309548,0,Tablet,0,4,0
1879,32,34.54490356680822,1,Desktop,0,5,1
1880,51,33.17212314225491,2,Tablet,0,3,1
1881,59,32.35131883726663,3,Desktop,0,3,1
1882,61,21.322745821816024,2,Desktop,0,2,1
1883,57,16.361260417748106,1,Mobile,0,3,1
1884,28,20.091299157097644,0,Desktop,0,2,0
1885,20,26.569927525333764,2,Desktop,0,4,1
1886,23,29.366293708258844,4,Tablet,0,4,1
1887,26,7.62742876191642,0,Desktop,0,2,0
1888,23,24.935094387106,2,Desktop,1,4,0
1889,26,26.264713802585476,1,Desktop,0,3,0
1890,56,22.779645949475587,0,Desktop,0,4,1
1891,48,35.330190712127035,4,Desktop,0,3,1
1892,49,28.374240594006967,0,Mobile,0,3,0
1893,58,35.48153526464718,2,Desktop,0,1,1
1894,29,23.272315837198143,2,Tablet,0,4,0
1895,25,32.4998199400554,2,Tablet,0,4,1
1896,25,38.080531156220154,2,Desktop,1,2,1
1897,45,35.49354759418129,3,Desktop,0,2,0
1898,37,16.262867252570135,0,Desktop,0,5,1
1899,64,22.970591379660952,1,Mobile,0,3,0
1900,24,22.23868235640163,1,Tablet,0,1,0
1901,28,28.91403628061062,1,Mobile,0,3,0
1902,37,30.490828440116264,1,Mobile,0,4,0
1903,33,18.28885860779411,2,Desktop,0,5,1
1904,21,25.5427081113355,0,Desktop,1,3,0
1905,23,8.840581342750909,0,Tablet,0,5,0
1906,39,36.53556004641512,2,Desktop,1,3,1
1907,43,20.90100607458645,1,Tablet,0,4,0
1908,20,25.446911518755975,3,Mobile,0,4,0
1909,58,22.52280228809551,1,Tablet,0,3,0
1910,59,34.16822060010732,2,Tablet,0,1,1
1911,31,2.2999484688209684,4,Tablet,0,4,0
1912,28,24.86711726139273,1,Mobile,1,2,0
1913,35,24.153449940018415,0,Mobile,0,1,0
1914,29,21.37090889926654,2,Desktop,1,3,1
1915,40,38.80981236508506,4,Desktop,1,1,1
1916,29,17.90136432915383,1,Tablet,0,2,0
1917,30,31.174369417885288,1,Tablet,0,4,0
1918,42,27.85002230964867,2,Mobile,0,4,1
1919,62,35.09215402028413,1,Mobile,1,4,1
1920,36,19.662487321779956,2,Mobile,1,2,1
1921,63,19.136248807009927,1,Tablet,0,1,0
1922,53,33.768559259819185,2,Tablet,0,3,1
1923,62,28.40257046664088,1,Mobile,0,3,1
1924,25,12.640501226585931,1,Tablet,1,1,0
1925,46,20.685559884293838,1,Mobile,1,4,0
1926,49,28.091061230784486,2,Desktop,0,3,0
1927,61,31.702113772372712,1,Mobile,0,4,1
1928,35,19.566154774456358,2,Tablet,0,5,1
1929,23,1.685952081464471,1,Tablet,0,5,0
1930,35,29.185785485896265,2,Tablet,1,3,1
1931,36,15.237434480448194,1,Tablet,0,1,1
1932,39,8.86128961502071,2,Mobile,0,1,1
1933,54,2.3413926001268734,0,Mobile,0,1,0
1934,49,31.51184688158193,4,Desktop,0,4,1
1935,58,26.02893960323973,3,Mobile,0,5,0
1936,20,23.194748954301986,2,Desktop,1,4,1
1937,45,36.11219490370209,0,Mobile,0,2,0
1938,27,30.09859746418458,0,Mobile,0,2,1
1939,52,37.93040034177533,1,Tablet,0,3,1
1940,46,13.858116222664028,1,Desktop,0,2,0
1941,32,24.723595008368292,3,Tablet,0,1,0
1942,50,12.066293000415886,1,Tablet,0,3,1
1943,24,23.16494134515626,4,Mobile,0,5,0
1944,29,23.01107316986658,5,Mobile,0,5,0
1945,47,30.012909098104565,1,Desktop,1,2,0
1946,38,25.364511049135185,1,Desktop,0,2,0
1947,48,29.987257106239326,3,Mobile,0,5,1
1948,41,30.627521065111154,3,Desktop,0,2,0
1949,37,42.23942941906513,3,Mobile,1,2,0
1950,54,22.477626757711004,2,Mobile,0,4,1
1951,21,17.47181839466897,2,Mobile,0,5,1
1952,45,26.968668922531272,2,Desktop,0,5,1
1953,61,18.58175978288365,1,Tablet,0,2,1
1954,37,36.855686147492285,1,Desktop,1,1,0
1955,41,22.73425568843814,2,Tablet,1,4,1
1956,49,20.475389057008076,2,Desktop,0,1,1
1957,58,21.229474230791055,1,Tablet,1,2,1
1958,53,30.747339387773128,3,Tablet,0,5,1
1959,51,23.73802413414812,3,Desktop,0,1,1
1960,53,19.866665438956943,4,Desktop,1,3,1
1961,19,38.32281534098825,1,Tablet,0,1,1
1962,32,18.150641274706,3,Mobile,0,5,0
1963,51,25.28452859226395,1,Tablet,1,2,0
1964,53,30.218449212881843,3,Tablet,0,1,1
1965,23,11.949319116663414,1,Mobile,0,2,0
1966,56,28.8420840112474,1,Tablet,0,4,1
1967,59,16.559138596156405,2,Mobile,1,3,1
1968,29,31.58226224667202,2,Mobile,1,5,0
1969,20,17.29879190464819,1,Desktop,0,5,1
1970,62,30.542152254790885,0,Tablet,1,2,1
1971,35,33.8466645303577,0,Tablet,1,3,1
1972,57,31.89149220506244,3,Mobile,0,5,0
1973,38,27.01053318590482,0,Tablet,1,1,1
1974,32,23.149592456562406,1,Mobile,0,5,1
1975,50,20.38864338932125,1,Tablet,0,1,0
1976,52,36.768277526536835,3,Tablet,0,5,1
1977,43,19.404038238658856,1,Mobile,0,1,0
1978,25,16.70347141144003,2,Mobile,0,4,0
1979,53,30.32295148026264,1,Tablet,0,2,0
1980,47,18.630905574508038,1,Tablet,0,4,1
1981,40,17.399492020270984,2,Mobile,0,1,0
1982,59,13.45116590264188,3,Desktop,0,2,0
1983,61,21.136721284315858,2,Desktop,1,3,0
1984,31,24.338279808828055,0,Tablet,1,1,1
1985,31,26.944733821285592,1,Tablet,1,5,0
1986,19,32.61044995439587,1,Tablet,0,5,0
1987,54,29.21518338932635,1,Mobile,1,3,1
1988,22,23.47302224357456,2,Tablet,0,4,1
1989,55,23.41443458896224,1,Tablet,0,1,1
1990,62,29.08125975132147,0,Tablet,0,5,0
1991,58,35.180561303428554,1,Desktop,0,2,0
1992,64,26.0105135958656,4,Tablet,1,3,0
1993,31,21.24695316631673,2,Tablet,0,4,1
1994,56,17.057071991315638,0,Mobile,0,4,1
1995,42,13.438357884702196,2,Desktop,1,2,0
1996,37,30.330157376348186,0,Mobile,0,2,1
1997,19,29.62382818911646,4,Tablet,1,3,1
1998,56,29.61890820085329,2,Tablet,1,2,1
1999,23,23.97072442918355,1,Tablet,0,5,1
2000,34,36.255477967134006,1,Tablet,0,4,1
2001,42,21.12705204332146,2,Tablet,0,2,0
2002,45,32.64215389765764,2,Mobile,0,1,1
2003,19,24.690056840083656,3,Tablet,0,2,0
2004,52,20.1331938825653,0,Tablet,0,4,0
2005,54,29.74024245854209,2,Desktop,1,5,1
2006,22,28.27708894947195,2,Desktop,1,2,1
2007,18,27.85578207413541,2,Tablet,1,5,1
2008,57,25.65022737644959,0,Tablet,0,1,0
2009,29,24.69685534626535,3,Tablet,0,4,1
2010,53,44.10697594296351,2,Tablet,0,3,0
2011,62,34.47405316156939,0,Tablet,0,4,1
2012,40,30.782615159884095,5,Tablet,1,3,1
2013,64,25.894393265627105,3,Mobile,1,3,1
2014,48,33.057257604773355,0,Mobile,0,4,1
2015,28,29.143958211131615,2,Mobile,1,3,1
2016,27,25.209638022192284,2,Desktop,0,5,0
2017,20,22.571485397872678,2,Tablet,0,1,0
2018,31,24.352661298698493,4,Desktop,0,2,0
2019,33,-0.3634058870244452,0,Desktop,0,3,0
2020,27,26.684806714381136,0,Desktop,1,3,1
2021,46,21.092191359117123,1,Mobile,1,4,1
2022,27,37.74135998626307,3,Tablet,0,5,1
2023,29,25.154752566494036,2,Tablet,0,2,1
2024,47,15.488292643720305,2,Desktop,0,3,0
2025,58,24.600958766975058,1,Mobile,1,5,1
2026,18,16.631031319499968,1,Desktop,1,2,1
2027,22,28.787259325699733,0,Desktop,1,4,0
2028,37,27.327578914715883,1,Tablet,1,3,0
2029,25,32.66271704886614,1,Mobile,0,4,1
2030,60,18.672945666443475,2,Tablet,0,4,0
2031,29,25.272064769825175,2,Desktop,0,3,1
2032,18,14.079825636586918,3,Tablet,0,5,0
2033,37,30.611958255397717,2,Desktop,1,5,1
2034,45,29.150969443520978,1,Mobile,1,4,1
2035,60,28.966440168220565,1,Tablet,0,4,1
2036,54,25.01295225085553,3,Tablet,0,1,0
2037,64,28.318183126310327,3,Tablet,0,2,1
2038,54,37.83471286646877,2,Tablet,0,4,1
2039,29,22.71924594366389,2,Tablet,0,4,1
2040,54,26.109161469680675,3,Mobile,0,2,1
2041,61,16.310989606548723,1,Mobile,1,3,0
2042,45,18.05391230721334,2,Tablet,0,5,1
2043,64,25.78250634474646,2,Desktop,0,3,1
2044,32,33.83146837361526,1,Desktop,0,2,0
2045,23,22.94975340598742,1,Tablet,1,2,0
2046,61,23.11266776550301,3,Tablet,1,1,1
2047,37,21.744918043965,2,Mobile,0,1,0
2048,31,20.721946633245416,1,Mobile,1,5,0
2049,19,27.359771645670573,2,Tablet,0,4,0
2050,26,13.021938838570843,2,Tablet,0,2,1
2051,54,35.24751661333382,4,Desktop,0,1,1
2052,37,19.676621614964315,1,Mobile,0,3,1
2053,43,30.77522788350513,0,Tablet,0,1,1
2054,46,14.840011220848993,1,Mobile,1,3,0
2055,18,30.350721044369745,0,Tablet,1,1,0
2056,52,30.375556862515978,1,Tablet,0,3,1
2057,23,28.073616576047172,0,Tablet,0,1,1
2058,54,17.04457182560166,0,Tablet,0,1,0
2059,22,26.996385516784617,0,Desktop,0,5,1
2060,50,15.535550522124888,3,Tablet,0,4,0
2061,31,22.977893959230517,0,Desktop,0,2,0
2062,29,33.235304807642606,0,Desktop,1,4,1
2063,59,31.373615416565936,1,Tablet,1,5,0
2064,37,25.121463540323465,2,Mobile,0,3,0
2065,41,17.201547392617265,0,Mobile,0,4,1
2066,60,30.164701697393546,2,Tablet,0,2,0
2067,51,25.155049901584203,4,Tablet,0,2,0
2068,42,6.437475214156613,1,Tablet,0,3,0
2069,46,31.261038610532147,2,Mobile,0,2,1
2070,56,24.806137329042464,1,Mobile,0,5,1
2071,48,34.61960998386458,2,Tablet,1,4,1
2072,64,16.237835849257564,0,Mobile,0,2,0
2073,60,-0.41363050556800474,4,Desktop,1,4,0
2074,40,27.23267086676148,1,Mobile,0,1,0
2075,61,27.33250941345578,0,Mobile,1,4,1
2076,55,11.474626979148384,1,Tablet,0,3,0
2077,37,17.17200363306715,1,Desktop,0,5,0
2078,40,47.04174194975921,1,Tablet,0,2,1
2079,62,22.55511508676957,1,Mobile,0,5,1
2080,33,30.84767181100973,0,Desktop,0,4,1
2081,59,19.79472138105293,2,Tablet,1,2,0
2082,25,8.277576809174747,4,Mobile,1,5,1
2083,38,23.637934025632756,3,Desktop,0,3,0
2084,18,22.875163517711158,2,Tablet,0,1,0
2085,25,21.80097409065303,1,Desktop,0,1,1
2086,46,24.08287331594886,3,Mobile,1,3,0
2087,49,27.114146173165093,0,Tablet,1,1,1
2088,55,23.799064389969548,0,Mobile,0,3,0
2089,22,14.88795065642109,2,Desktop,0,4,0
2090,64,28.88947833249551,2,Mobile,1,3,1
2091,39,9.405025957420614,2,Desktop,0,1,0
2092,64,8.597140341726398,3,Tablet,0,4,0
2093,51,30.913443957612543,4,Mobile,0,3,0
2094,18,29.056162177082854,2,Tablet,1,3,0
2095,43,24.540837079407712,0,Tablet,0,4,1
2096,60,13.836411961959424,0,Tablet,1,2,0
2097,27,19.336712474607396,1,Tablet,0,1,0
2098,47,22.898026018507966,2,Mobile,0,2,1
2099,35,12.232848251407093,0,Mobile,0,4,1
2100,34,19.087770735814136,0,Tablet,1,4,0
2101,43,30.218642705413437,0,Tablet,0,5,1
2102,25,36.41844291431373,1,Desktop,0,5,1
2103,64,21.644521978731596,1,Tablet,0,4,0
2104,57,31.051906834528786,0,Desktop,0,5,1
2105,29,9.687519435300262,0,Desktop,1,3,1
2106,44,30.275609928908892,4,Tablet,0,2,0
2107,25,18.568412682180153,1,Mobile,1,4,1
2108,42,27.458764933663762,1,Desktop,1,3,1
2109,63,23.017980654082326,1,Mobile,0,1,0
2110,21,35.56331207827067,1,Tablet,1,1,1
2111,50,18.004514813280654,2,Tablet,0,5,0
2112,18,30.02085038049465,1,Tablet,0,5,0
2113,36,22.763940293627734,2,Tablet,0,3,1
2114,48,23.73355617592269,3,Desktop,1,1,1
2115,33,23.529168854726322,2,Desktop,0,4,0
2116,31,18.234615164047096,1,Mobile,0,2,1
2117,22,24.887208272746626,0,Mobile,1,5,1
2118,58,24.498814223025427,3,Desktop,1,3,0
2119,43,26.929921987253834,1,Tablet,0,5,0
2120,45,25.6760411655429,3,Mobile,0,3,0
2121,19,31.38395639689789,3,Desktop,0,1,0
2122,23,32.38806892837895,1,Mobile,0,5,1
2123,26,16.59501342537759,1,Desktop,0,3,0
2124,50,31.950180004726167,0,Tablet,0,3,0
2125,58,15.509308583121165,0,Desktop,0,5,0
2126,42,29.70284710510188,1,Mobile,1,2,0
2127,30,29.95791027762295,1,Desktop,0,4,0
2128,26,9.709464866699967,1,Mobile,0,1,0
2129,30,25.743833972235276,2,Mobile,0,5,0
2130,48,21.252031093117473,1,Mobile,0,5,1
2131,58,18.929877936517002,2,Tablet,0,2,0
2132,28,35.806818645592045,1,Tablet,0,1,1
2133,21,19.77056687490065,2,Desktop,0,5,1
2134,51,18.5489845670556,1,Desktop,0,2,1
2135,55,25.605559520040746,1,Mobile,0,4,1
2136,63,30.48471797038733,1,Tablet,0,3,0
2137,21,23.866811311918983,1,Desktop,0,4,1
2138,55,34.33096436535402,1,Desktop,0,4,0
2139,36,29.247805295712723,1,Tablet,0,4,1
2140,23,7.574309442148557,2,Mobile,0,4,0
2141,51,20.764264291943935,2,Desktop,1,3,0
2142,35,20.50526320518641,1,Mobile,0,1,0
2143,30,28.83488762743538,0,Tablet,1,1,0
2144,58,4.001463549007106,3,Tablet,1,2,0
2145,40,45.39207766974178,2,Desktop,1,2,1
2146,36,29.24820875915368,3,Desktop,0,5,0
2147,62,26.19101443134153,0,Tablet,1,4,0
2148,28,34.45254173135317,3,Mobile,1,4,1
2149,18,43.749232422500995,2,Mobile,0,3,0
2150,41,31.965973156707225,2,Tablet,0,4,1
2151,24,32.59050477177296,1,Desktop,1,3,1
2152,42,26.04552019571506,2,Tablet,0,5,1
2153,38,23.867793973064416,3,Desktop,0,2,1
2154,32,21.19363644796079,1,Mobile,1,2,1
2155,18,18.391104066283663,0,Desktop,0,5,1
2156,29,19.503887202404023,1,Mobile,0,5,0
2157,24,14.195552285256134,4,Tablet,0,4,0
2158,32,24.393028394519813,5,Desktop,0,2,0
2159,38,11.522659382188905,3,Mobile,1,1,0
2160,36,26.527332193149686,2,Desktop,0,5,1
2161,46,24.709355135661266,1,Mobile,1,2,1
2162,42,26.175482387093503,1,Mobile,0,2,0
2163,50,20.82294743984006,2,Tablet,0,3,1
2164,49,49.614882961444025,1,Tablet,0,2,1
2165,52,35.8809272014425,0,Desktop,0,5,0
2166,61,15.043659999322218,0,Mobile,1,4,0
2167,55,26.862944699415188,2,Tablet,0,2,1
2168,43,20.13595085650141,0,Desktop,1,1,1
2169,28,16.88416218634069,2,Tablet,0,5,1
2170,52,14.27942343100852,2,Desktop,0,4,1
2171,25,28.45773352607403,1,Tablet,0,4,0
2172,63,19.54895811944341,0,Tablet,1,5,1
2173,31,32.74260819220163,0,Mobile,0,4,1
2174,27,32.95025771624351,2,Mobile,0,1,1
2175,19,35.991315081691596,2,Tablet,0,2,1
2176,63,18.18090587140717,0,Mobile,0,5,0
2177,26,28.802924885536083,2,Tablet,0,2,0
2178,20,30.059633733138405,1,Desktop,0,2,0
2179,38,21.20657459916828,1,Tablet,1,4,0
2180,43,18.825824340857,2,Tablet,0,5,0
2181,25,37.87616532620778,2,Desktop,0,2,0
2182,19,26.81996700585643,1,Desktop,0,3,0
2183,23,30.087742005693904,1,Mobile,0,1,1
2184,45,18.42339190537658,2,Desktop,0,4,0
2185,46,15.24572426782245,0,Mobile,1,5,1
2186,43,20.444401804063116,3,Tablet,1,5,0
2187,42,24.007828900880025,3,Desktop,0,4,1
2188,29,16.486239945461207,1,Tablet,0,2,0
2189,22,24.921241530796937,4,Mobile,1,4,0
2190,51,11.491958495452,0,Desktop,1,5,0
2191,54,16.039620620241024,0,Mobile,0,3,1
2192,32,30.367289986215,3,Mobile,0,2,1
2193,61,29.830324162223153,3,Desktop,1,4,1
2194,53,21.86498587690507,1,Desktop,0,5,0
2195,32,16.857885527384376,2,Mobile,0,5,1
2196,60,16.78077158779191,4,Desktop,1,5,0
2197,40,22.01385403246949,0,Mobile,1,3,1
2198,23,30.15614793316233,1,Tablet,0,2,0
2199,63,32.425965530754596,1,Tablet,0,4,1
2200,61,21.027746116144247,0,Desktop,0,2,0
2201,60,15.77206059212173,1,Desktop,1,5,0
2202,62,27.142749102930665,4,Tablet,1,3,1
2203,38,18.411720234993204,4,Mobile,1,3,1
2204,40,20.85397888911038,2,Mobile,0,5,1
2205,60,35.602208723496304,0,Mobile,0,2,0
2206,33,31.616923428526142,1,Desktop,0,2,1
2207,64,26.263794498011613,0,Mobile,0,3,0
2208,32,14.824647991098217,0,Desktop,0,1,0
2209,42,26.691172539765272,1,Desktop,0,3,1
2210,53,33.50125832630021,2,Desktop,0,3,1
2211,28,21.994930673875714,2,Tablet,1,4,1
2212,32,35.80891271989372,5,Mobile,0,3,1
2213,21,35.341962316145654,5,Desktop,1,1,0
2214,38,38.30986265714779,3,Mobile,0,3,1
2215,30,27.441945012250823,2,Tablet,1,2,1
2216,39,29.6991335984481,3,Mobile,0,4,1
2217,36,36.31349830664872,1,Tablet,0,4,1
2218,51,28.579151496551805,1,Desktop,0,3,0
2219,31,20.9901271376783,3,Desktop,0,4,0
2220,21,21.41165730777711,2,Tablet,0,4,1
2221,63,26.908439630189914,0,Desktop,1,3,1
2222,44,14.67550862443025,0,Mobile,0,1,0
2223,46,23.853928677086458,1,Mobile,0,3,0
2224,64,33.772376945842026,1,Tablet,0,2,1
2225,45,7.469969190677752,3,Mobile,0,5,1
2226,52,37.27585681435612,1,Desktop,1,1,1
2227,25,33.978993749625275,2,Desktop,0,3,1
2228,33,21.32188307335619,2,Desktop,0,1,0
2229,59,29.34712662297448,3,Mobile,1,5,1
2230,53,25.025181815250612,1,Desktop,0,4,1
2231,47,34.839922947509464,1,Mobile,1,4,1
2232,35,32.86146514215953,0,Tablet,0,5,0
2233,19,13.799434214535927,2,Desktop,0,4,1
2234,30,29.698099307713413,0,Tablet,0,1,0
2235,21,23.35497717085402,3,Mobile,0,4,0
2236,43,25.6626605641448,1,Mobile,1,5,0
2237,42,19.174624792241474,0,Tablet,0,5,1
2238,47,38.98509655296668,3,Desktop,0,5,1
2239,28,33.320494559220606,3,Desktop,0,2,0
2240,24,19.08183068821626,2,Desktop,0,1,0
2241,48,14.32311514471814,0,Tablet,1,5,1
2242,61,21.914618952177214,0,Mobile,0,1,0
2243,27,28.476021168730448,1,Tablet,1,2,0
2244,56,26.921646751569785,2,Mobile,1,1,1
2245,30,35.02506259814595,1,Desktop,0,3,1
2246,48,31.319357777446818,2,Desktop,1,2,1
2247,24,32.75655220602326,0,Mobile,0,2,0
2248,59,27.6148432048835,4,Desktop,0,4,1
2249,59,13.885610158312078,2,Tablet,0,5,1
2250,53,23.43441175082479,3,Mobile,0,2,1
2251,37,33.480717919269324,1,Desktop,1,1,0
2252,21,24.587816571802833,1,Desktop,0,3,0
2253,24,29.024722948989975,2,Desktop,0,1,0
2254,18,22.450013478030936,2,Desktop,0,1,1
2255,61,16.761505211665238,3,Mobile,0,3,1
2256,62,24.013247487631116,0,Mobile,0,4,0
2257,59,27.47237954426123,1,Desktop,1,5,0
2258,64,19.75449824430845,2,Tablet,0,2,1
2259,30,23.114310041146652,1,Tablet,1,5,1
2260,39,17.484294064112138,2,Tablet,1,4,1
2261,38,33.95395934051277,2,Tablet,0,3,1
2262,39,22.644353939295726,1,Mobile,0,5,1
2263,45,36.622044361009465,1,Mobile,0,1,0
2264,26,37.229982804327264,1,Tablet,1,2,1
2265,43,24.35163228222605,1,Mobile,0,2,0
2266,26,16.932410139621204,4,Tablet,0,4,1
2267,32,8.312816978133302,2,Desktop,0,4,1
2268,27,13.223703415785668,3,Desktop,0,3,1
2269,41,14.00932140081072,0,Tablet,0,4,1
2270,59,36.02775701969204,1,Mobile,0,5,1
2271,25,25.92659669781557,1,Tablet,0,2,1
2272,41,28.116836192735903,1,Mobile,0,3,1
2273,33,7.236631928518992,2,Desktop,0,4,1
2274,43,15.416268566261907,1,Mobile,0,1,0
2275,44,32.096638211570294,1,Tablet,1,2,0
2276,54,27.29419289906069,1,Desktop,0,3,0
2277,21,23.82235777051522,2,Desktop,0,2,1
2278,41,29.51873886880098,0,Mobile,0,5,0
2279,36,38.08638244908652,2,Desktop,0,4,0
2280,53,23.231660291703594,2,Desktop,0,4,0
2281,56,25.554958421264555,2,Mobile,0,4,1
2282,27,26.540775349850442,4,Desktop,1,1,1
2283,42,44.136877082191944,1,Tablet,0,5,1
2284,35,8.205149884647795,2,Mobile,0,1,0
