Emp_ID,Age,Yrs_Exp,Performance_Score,Train_Hrs,Proj_Complete,Salary,Promoted
4869,63,14,54,14,3,119286,0
4870,41,10,90,43,11,31716,1
4871,44,13,57,40,5,41088,1
4872,27,5,60,50,7,56001,1
4873,24,11,65,52,10,47584,1
4874,52,12,88,33,10,29286,1
4875,61,16,96,59,3,29739,1
4876,26,15,73,44,9,55158,1
4877,55,2,70,12,10,30605,0
4878,35,1,72,7,12,81492,1
4879,42,10,98,58,4,28321,1
4880,29,8,87,12,10,69541,1
4881,37,2,96,35,2,76701,0
4882,45,17,57,5,3,37170,0
4883,36,19,56,37,5,81045,1
4884,45,14,51,31,3,33933,0
4885,41,13,79,20,5,113228,0
4886,51,1,62,43,4,34906,0
4887,42,16,72,43,13,48814,1
4888,51,7,78,48,11,25818,1
4889,46,9,87,58,10,33434,1
4890,40,17,86,6,13,81153,1
4891,32,18,69,25,3,55571,0
4892,63,7,82,14,12,65694,1
4893,30,7,78,55,6,119426,1
4894,48,2,99,48,8,70485,1
4895,51,2,64,41,13,37069,1
4896,32,11,72,22,12,82198,1
4897,39,16,91,51,4,63662,1
4898,24,3,52,37,9,113970,0
4899,28,16,86,40,6,77169,1
4900,27,13,78,14,5,97928,0
4901,50,18,94,47,3,41102,1
4902,63,8,57,52,5,58457,0
4903,27,20,71,39,5,112798,1
4904,40,11,78,15,14,77290,1
4905,48,4,51,31,15,36932,1
4906,42,10,90,36,12,36766,1
4907,63,19,98,17,12,113247,1
4908,49,2,99,19,4,38292,1
4909,34,20,94,45,12,111223,1
4910,29,14,50,1,6,72631,0
4911,25,13,93,54,3,116435,1
4912,32,10,69,22,10,97944,0
4913,56,19,70,29,1,101230,1
4914,47,7,86,2,7,59533,0
4915,57,3,57,45,7,105773,0
4916,38,11,76,60,12,30778,1
4917,24,7,96,38,4,60059,1
4918,46,5,84,46,9,117097,1
4919,32,14,55,48,12,29866,1
4920,60,11,94,0,2,98965,1
4921,44,15,93,40,15,85661,1
4922,48,15,68,21,13,68352,1
4923,61,20,67,28,1,113373,1
4924,49,19,50,13,15,75736,1
4925,51,19,74,47,3,59075,1
4926,60,3,76,27,7,116931,0
4927,42,10,56,20,9,106951,0
4928,49,12,93,44,2,49104,1
4929,63,8,91,31,6,90827,1
4930,42,3,78,5,3,94222,0
4931,41,11,80,53,5,26642,1
4932,42,8,93,0,12,87845,1
4933,57,12,92,20,9,114686,1
4934,24,15,85,56,3,33769,1
4935,52,5,68,3,1,94445,0
4936,56,9,55,2,5,75375,0
4937,44,12,74,48,1,57078,1
4938,25,6,80,29,8,37268,1
4939,28,18,58,30,7,35844,1
4940,37,18,69,33,15,99174,1
4941,49,16,59,18,11,85763,1
4942,32,12,86,19,2,36233,0
4943,31,12,76,22,14,55496,1
4944,55,20,62,53,11,42806,1
4945,54,1,90,58,9,65326,1
4946,28,9,51,39,5,103807,0
4947,63,12,99,24,7,64513,1
4948,58,8,70,14,4,76761,0
4949,24,0,82,37,12,44465,1
4950,51,13,73,22,13,64502,1
4951,26,15,93,51,1,104396,1
4952,23,19,91,1,14,33250,1
4953,41,14,83,56,8,85503,1
4954,48,0,58,56,13,46310,0
4955,47,16,51,14,1,118518,0
4956,32,12,79,51,3,57206,1
4957,37,14,71,43,6,34764,1
4958,44,15,95,34,8,80596,1
4959,43,15,60,9,8,37842,1
4960,44,1,92,13,2,114579,0
4961,58,16,66,26,9,27976,1
4962,56,10,85,53,4,32426,1
4963,52,7,62,13,4,47887,0
4964,47,19,56,34,15,51710,1
4965,50,2,65,32,14,66387,0
4966,23,11,82,51,2,72470,1
4967,26,19,94,0,1,31486,1
4968,29,15,50,33,10,64258,1
4969,31,13,60,18,7,47623,0
4970,58,15,55,23,11,48806,1
4971,41,20,69,41,10,30973,1
4972,23,16,84,3,3,71215,0
4973,32,10,93,35,4,70939,1
4974,58,16,86,12,11,54157,1
4975,31,18,90,57,9,30521,1
4976,54,0,75,31,6,37891,0
4977,54,11,61,8,14,107331,0
4978,28,14,79,38,1,47474,1
4979,60,17,77,15,9,51507,1
4980,39,13,76,49,9,35687,1
4981,32,0,91,2,5,36009,0
4982,49,12,68,51,8,113762,1
4983,57,14,54,19,7,113484,0
4984,43,6,54,9,11,69291,0
4985,47,14,90,55,8,73296,1
4986,50,19,76,57,9,65225,1
4987,37,9,77,57,14,112638,1
4988,26,13,75,21,2,59828,0
4989,51,5,76,47,10,61102,1
4990,31,13,98,2,5,81342,1
4991,49,11,91,10,8,58712,1
4992,48,10,70,24,3,51823,1
4993,41,19,50,41,11,30361,1
4994,50,18,77,47,15,116374,1
4995,39,1,97,7,11,105174,0
4996,63,19,64,8,6,63052,0
4997,42,0,66,14,6,48265,0
4998,62,7,75,31,7,115287,1
4999,61,13,69,52,13,67012,1
5000,45,8,74,2,11,35916,0
5001,54,1,62,3,3,100045,0
5002,55,4,82,29,8,70532,1
5003,27,7,74,12,8,72659,0
5004,56,15,57,43,9,114860,1
5005,62,15,54,20,8,39003,1
5006,33,12,55,40,3,118479,0
5007,25,19,72,56,6,67634,1
5008,55,14,79,45,9,99992,1
5009,33,0,63,18,1,36369,0
5010,38,2,72,38,3,44329,0
5011,40,5,60,47,2,103754,0
5012,52,13,80,21,12,111700,1
5013,32,3,55,19,8,37410,0
5014,40,17,60,36,6,54730,1
5015,60,14,62,30,10,27665,1
5016,41,8,61,9,11,64899,0
5017,58,17,51,17,11,62703,1
5018,35,2,84,42,8,90951,0
5019,25,9,85,38,2,49172,0
5020,32,16,66,45,11,27684,1
5021,60,6,77,19,6,98030,0
5022,23,14,77,17,7,44750,1
5023,49,0,71,10,8,44887,0
5024,30,10,87,21,9,45826,1
5025,39,16,56,58,5,31180,1
5026,31,4,64,43,11,71779,0
5027,28,6,81,17,3,93095,0
5028,47,18,60,57,2,87288,1
5029,61,14,73,33,8,65905,0
5030,50,2,52,22,1,94507,0
5031,55,14,79,0,10,81068,1
5032,59,4,55,54,15,43113,0
5033,31,11,51,9,6,67861,0
5034,40,19,63,52,2,103487,1
5035,43,4,90,0,3,50617,0
5036,24,2,67,37,8,27583,0
5037,60,8,100,38,1,116164,1
5038,62,8,93,48,6,51250,1
5039,58,6,80,8,3,28055,0
5040,59,1,62,30,6,97337,0
5041,37,20,75,6,3,59426,1
5042,50,15,93,16,11,85532,1
5043,40,8,61,34,11,114376,1
5044,56,12,67,47,8,34933,1
5045,44,18,58,36,5,56979,1
5046,33,19,98,51,4,70047,1
5047,35,16,70,17,9,29137,0
5048,26,5,97,32,15,36423,1
5049,44,3,98,3,5,114851,0
5050,29,0,89,22,12,59482,1
5051,46,17,92,10,14,69156,1
5052,26,18,73,51,4,77483,1
5053,50,8,83,8,8,59754,0
5054,37,12,57,29,8,61312,0
5055,23,7,93,7,8,48363,0
5056,25,12,82,39,4,42085,1
5057,36,14,72,4,13,81889,0
5058,60,10,62,11,1,104951,0
5059,23,11,98,0,2,81414,0
5060,60,13,63,14,4,72052,0
5061,60,3,63,24,10,111934,0
5062,43,0,65,17,2,57691,0
5063,51,3,98,37,11,97195,1
5064,27,18,87,41,10,111180,1
5065,32,8,88,45,14,79697,1
5066,50,9,75,52,14,28044,1
5067,43,3,75,25,3,28883,0
5068,29,19,50,60,9,56712,1
5069,25,8,81,39,15,109860,1
5070,42,12,64,58,9,46545,1
5071,41,11,70,2,14,43204,1
5072,57,10,67,53,15,48268,1
5073,26,11,79,21,11,106298,1
5074,27,17,62,25,9,118907,1
5075,23,11,73,18,7,109383,1
5076,26,15,79,43,15,61139,1
5077,34,4,51,43,4,100652,0
5078,49,19,68,46,1,53436,1
5079,45,11,96,59,3,93324,1
5080,47,20,93,38,15,29125,1
5081,43,10,96,58,14,94142,1
5082,46,8,74,35,8,66534,1
5083,47,17,99,20,4,111842,1
5084,54,2,63,40,10,67973,1
5085,54,19,55,53,10,101369,1
5086,27,16,61,47,2,112533,0
5087,58,13,69,25,14,58521,1
5088,61,0,72,12,8,32488,0
5089,38,16,79,35,7,64974,1
5090,55,7,79,23,11,67448,1
5091,43,4,87,40,10,32938,0
5092,31,4,79,25,9,76113,0
5093,28,8,90,20,2,40770,0
5094,57,2,79,17,15,77635,1
5095,61,18,85,14,5,97171,1
5096,44,8,98,14,6,99165,1
5097,63,17,83,5,13,82822,1
5098,27,15,65,42,2,74934,1
5099,45,0,73,30,15,90526,0
5100,39,1,63,27,2,46487,0
5101,34,13,75,7,13,78319,0
5102,45,13,57,28,15,37869,1
5103,38,0,63,20,14,99755,0
5104,25,15,80,16,14,65797,1
5105,52,14,51,55,10,81298,1
5106,44,14,97,56,14,107209,1
5107,31,11,53,48,4,107299,0
5108,51,15,50,23,15,69933,1
5109,59,13,69,57,8,101579,1
5110,45,14,63,59,15,34570,1
5111,35,14,89,49,14,31886,1
5112,54,18,74,35,15,92494,1
5113,45,7,74,60,13,68087,1
5114,39,1,52,30,11,115177,0
5115,62,1,54,46,5,92719,0
5116,43,9,87,33,9,119606,1
5117,24,2,75,1,4,28774,0
5118,59,16,89,41,3,54018,1
5119,28,7,87,2,10,110839,1
5120,40,3,87,29,15,39272,1
5121,52,13,53,7,8,47586,0
5122,44,20,56,51,1,58545,0
5123,55,9,79,6,9,27566,0
5124,52,0,79,11,4,101489,0
5125,39,3,68,57,11,90355,1
5126,54,0,88,18,9,56696,0
5127,36,16,84,25,8,97940,1
5128,32,16,89,27,3,92117,1
5129,58,6,82,14,3,104602,0
5130,56,19,82,13,14,65735,1
5131,31,14,63,47,9,98375,1
5132,50,12,87,60,3,75637,1
5133,33,1,59,58,4,47129,0
5134,36,18,77,13,9,55845,1
5135,61,12,63,2,12,104449,1
5136,41,10,85,49,4,91500,1
5137,37,14,87,28,11,35739,1
5138,50,9,65,59,3,83172,1
5139,46,8,70,53,14,27673,1
5140,30,8,77,5,7,56171,0
5141,31,19,82,48,6,114179,1
5142,55,0,55,22,1,35624,0
5143,55,16,90,27,14,91764,1
5144,41,11,64,13,10,77930,1
5145,25,9,93,13,8,59608,1
5146,32,4,52,19,1,74649,0
5147,62,17,92,12,4,107456,1
5148,23,14,96,26,6,44689,1
5149,51,5,84,59,6,88503,1
5150,56,6,63,34,7,97660,0
5151,35,16,51,44,14,67124,1
5152,23,5,78,60,11,32587,1
5153,56,7,53,55,12,28527,1
5154,51,11,75,1,14,58067,1
5155,35,20,100,40,5,76538,1
5156,51,13,61,44,5,94499,1
5157,61,11,51,39,4,62455,0
5158,46,9,66,47,6,45243,1
5159,48,19,84,23,7,57693,1
5160,39,14,59,28,10,94231,0
5161,29,6,97,2,15,99648,1
5162,35,8,71,44,10,57059,1
5163,27,9,90,3,1,83867,0
5164,48,9,92,49,9,97778,1
5165,25,15,70,1,15,100477,1
5166,29,6,64,19,14,80283,1
5167,61,4,84,53,8,88853,1
5168,23,2,97,52,7,45001,0
5169,39,17,70,14,9,27700,1
5170,47,10,70,48,3,75157,1
5171,25,14,70,31,10,43085,1
5172,37,20,93,60,4,88883,1
5173,51,19,81,41,7,83147,1
5174,54,4,54,0,6,38339,0
5175,48,11,88,37,14,40834,1
5176,38,3,58,34,13,101620,1
5177,47,14,67,50,2,54543,0
5178,50,8,70,6,2,60930,0
5179,31,6,57,44,10,66074,0
5180,23,9,93,12,7,85673,0
5181,51,12,83,48,9,54044,1
5182,44,7,59,0,11,103673,0
5183,38,11,100,13,15,59905,1
5184,63,18,90,28,12,79004,1
5185,63,0,73,57,9,87761,0
5186,29,15,89,2,7,96484,1
5187,36,16,73,45,11,108725,1
5188,51,17,81,23,8,113333,1
5189,41,10,82,0,10,94105,1
5190,41,17,87,47,3,51012,1
5191,24,6,93,9,1,88696,0
5192,63,17,100,12,7,103513,1
5193,37,7,98,35,8,46694,1
5194,25,5,83,8,2,69388,0
5195,33,6,60,13,15,107368,1
5196,52,9,80,35,9,57835,1
5197,62,10,67,9,4,92398,0
5198,40,12,72,39,10,43186,1
5199,24,8,71,22,11,54545,0
5200,54,6,92,34,9,69391,1
5201,30,8,67,54,13,98855,1
5202,44,12,89,6,3,70788,0
5203,28,2,96,41,8,53401,1
5204,34,2,90,34,11,83611,1
5205,62,0,96,1,2,37202,0
5206,58,20,88,14,15,88368,1
5207,37,19,69,8,14,110658,1
5208,50,1,62,46,3,58135,0
5209,40,2,94,16,1,113121,0
5210,24,14,50,38,5,88535,0
5211,35,5,53,51,4,39897,1
5212,37,12,73,17,13,46291,1
5213,42,20,85,14,1,78408,1
5214,51,0,85,17,10,98830,0
5215,51,19,94,23,9,79093,1
5216,25,18,51,22,6,29507,0
5217,41,0,77,11,6,53854,0
5218,25,20,75,22,14,40475,1
5219,36,1,72,20,11,69905,0
5220,62,14,64,25,2,104870,1
5221,26,13,85,7,15,109366,1
5222,33,18,76,29,14,117814,1
5223,53,10,55,33,7,109285,0
5224,54,14,84,1,12,65185,1
5225,49,5,88,4,12,89398,0
5226,52,19,87,30,15,115608,1
5227,24,8,84,32,9,101593,1
5228,31,4,85,53,6,51427,1
5229,50,19,59,3,11,80535,1
5230,53,1,79,5,8,101572,0
5231,56,5,90,22,12,88690,1
5232,37,17,87,44,5,39060,1
5233,47,18,78,18,2,75641,1
5234,58,8,92,42,13,38607,1
5235,30,20,88,44,15,88560,1
5236,31,5,99,7,4,89213,0
5237,59,13,53,38,12,114610,1
5238,61,12,54,12,1,86776,0
5239,54,10,53,0,1,73864,0
5240,39,11,85,5,6,110309,0
5241,57,18,94,6,15,57970,1
5242,59,18,65,47,2,53210,1
5243,41,20,74,26,6,69088,1
5244,51,18,63,14,1,85035,0
5245,29,12,60,51,11,36683,1
5246,50,13,78,33,10,27962,1
5247,31,17,83,57,3,87248,1
5248,50,11,71,56,14,119673,1
5249,28,3,63,22,9,60552,0
5250,51,9,73,47,2,70321,1
5251,39,16,88,48,8,72350,1
5252,38,3,75,23,6,88565,0
5253,45,11,92,14,12,68861,1
5254,53,12,85,34,6,64164,1
5255,25,3,88,3,7,107095,0
5256,43,9,65,43,5,69963,1
5257,48,2,87,36,12,96227,1
5258,58,14,81,16,11,28532,1
5259,59,1,55,30,4,45733,0
5260,44,16,83,37,6,108463,1
5261,34,5,57,9,8,68114,0
5262,35,7,79,53,4,104018,1
5263,33,2,76,49,5,117217,0
5264,38,17,56,26,7,30456,1
5265,30,0,76,41,6,28413,0
5266,62,15,74,5,13,32085,1
5267,62,6,95,55,4,52937,1
5268,24,2,90,5,13,45563,0
5269,52,3,64,51,4,99868,1
5270,52,8,74,14,10,62575,0
5271,34,4,71,3,4,32386,0
5272,32,18,67,56,1,116873,0
5273,33,14,61,47,5,84150,1
5274,37,7,72,53,8,54572,1
5275,38,5,100,55,7,60271,1
5276,39,17,94,39,5,74810,1
5277,48,18,88,6,3,89260,1
5278,24,14,74,50,15,101566,1
5279,34,6,59,57,15,38138,1
5280,48,9,79,48,11,72369,1
5281,45,5,59,52,1,40646,0
5282,40,13,83,44,13,53812,1
5283,54,16,95,46,7,113958,1
5284,60,8,62,25,13,101181,1
5285,25,18,78,57,15,39628,1
5286,60,4,87,30,11,49486,1
5287,25,6,90,1,3,112945,0
5288,52,18,94,27,4,64266,1
5289,23,19,58,41,14,113268,1
5290,52,6,62,12,5,71557,0
5291,54,1,86,17,13,109961,1
5292,50,15,63,29,15,102731,1
5293,43,12,86,54,12,109258,1
5294,35,7,58,10,8,41494,0
5295,49,5,57,12,13,46571,0
5296,58,5,88,50,7,59486,1
5297,29,8,89,60,9,113436,1
5298,44,3,52,23,11,86635,0
5299,32,10,96,56,3,25125,1
5300,61,4,89,28,14,73814,1
5301,37,16,82,55,11,44318,1
5302,37,19,81,53,10,87363,1
5303,26,6,56,4,1,68162,0
5304,54,14,68,34,1,32590,0
5305,45,14,83,18,12,59850,1
5306,28,13,63,54,10,37134,1
5307,46,12,99,12,13,50230,1
5308,42,10,96,4,14,40058,1
5309,59,12,95,43,1,104837,1
5310,42,8,68,13,2,52039,0
5311,34,9,100,37,2,90820,1
5312,55,3,75,21,7,63334,0
5313,50,16,66,8,9,68525,1
5314,30,13,77,48,8,109194,1
5315,23,17,68,39,15,53443,1
5316,59,10,76,25,4,28972,0
5317,44,15,97,44,2,89936,1
5318,28,0,68,60,3,116703,0
5319,43,6,82,4,10,104215,0
5320,54,9,100,28,5,54519,1
5321,57,8,56,53,9,116240,0
5322,37,2,78,21,8,104914,0
5323,27,13,92,48,13,100864,1
5324,28,14,54,2,12,80881,0
5325,47,1,79,27,14,49732,0
5326,62,13,98,37,3,42673,1
5327,51,15,92,13,9,100909,1
5328,29,6,57,46,10,30720,0
5329,62,3,91,13,3,84115,0
5330,35,17,61,42,10,76940,1
5331,60,4,91,10,12,30153,1
5332,40,5,62,8,14,96762,0
5333,24,6,75,37,8,93512,1
5334,30,14,67,46,1,63019,1
5335,33,0,91,43,4,109833,0
5336,55,3,100,60,4,41587,0
5337,60,0,98,5,6,43206,0
5338,49,10,69,0,12,116471,0
5339,42,17,65,24,12,35736,1
5340,34,13,86,15,2,31971,0
5341,53,10,52,51,7,81577,0
5342,49,9,76,14,5,100043,0
5343,54,16,64,33,10,50724,1
5344,32,3,83,16,6,112702,0
5345,25,14,94,2,11,103694,1
5346,49,15,71,2,14,116310,1
5347,57,20,89,36,6,80155,1
5348,53,12,72,16,14,36108,1
5349,37,8,98,54,14,102613,1
5350,38,10,53,60,12,94711,1
5351,35,10,100,48,14,81938,1
5352,57,5,90,51,11,93498,1
5353,33,0,72,37,6,104152,0
5354,43,5,96,0,10,42751,0
5355,33,12,58,6,12,95746,1
5356,52,4,73,25,8,57390,0
5357,57,14,70,46,10,40993,1
5358,44,17,90,38,4,85403,1
5359,60,19,95,18,10,51859,1
5360,53,13,65,51,8,45878,0
5361,36,14,74,53,9,105459,1
5362,46,4,75,29,13,52100,1
5363,54,3,98,42,13,114622,1
5364,58,1,94,54,4,87284,1
5365,54,6,58,13,1,84976,0
5366,37,9,64,12,3,65023,0
5367,57,15,88,19,1,72709,1
5368,25,9,82,25,7,101553,1
5369,38,17,50,26,12,79524,1
5370,27,16,54,24,1,110049,0
5371,43,20,58,8,11,69974,1
5372,32,12,93,40,4,71478,1
5373,41,0,55,47,13,78768,0
5374,47,0,77,11,14,105396,0
5375,26,14,94,9,1,98622,1
5376,51,0,75,5,13,73544,0
5377,41,5,77,49,13,43050,1
5378,24,12,89,33,2,44784,0
5379,32,0,64,58,11,36774,0
5380,47,4,55,51,15,59968,0
5381,42,8,76,40,14,83236,1
5382,41,16,87,18,1,102678,1
5383,45,15,53,5,13,75135,0
5384,46,7,60,1,5,48007,0
5385,33,16,70,14,7,50158,0
5386,56,14,79,16,3,96587,0
5387,50,0,67,15,14,29115,0
5388,27,11,84,27,8,109560,1
5389,27,4,52,20,14,84317,0
5390,43,5,61,7,15,31371,0
5391,34,0,76,9,5,119226,0
5392,26,0,79,9,5,64355,0
5393,42,9,70,49,13,68375,1
5394,60,9,87,9,5,99616,1
5395,47,2,70,8,8,92419,0
5396,36,16,87,27,2,95357,1
5397,33,18,89,23,2,33338,1
5398,54,10,64,18,15,47007,1
5399,33,17,67,32,14,27477,1
5400,40,1,78,3,12,103671,0
5401,49,8,97,55,8,67423,1
5402,40,16,87,2,9,100973,1
5403,45,13,70,41,11,73100,1
5404,33,3,66,11,12,100038,0
5405,43,16,90,17,10,54236,1
5406,27,16,100,22,10,25368,1
5407,45,11,67,19,2,50839,0
5408,63,19,86,5,4,98098,1
5409,47,17,87,52,8,32139,1
5410,63,2,61,33,2,52141,0
5411,32,10,60,41,4,89262,0
5412,44,17,97,1,10,31704,1
5413,41,3,98,29,13,26887,1
5414,23,16,69,8,13,36975,1
5415,29,17,58,26,1,25544,0
5416,26,4,50,41,2,109984,0
5417,23,13,52,33,7,113366,1
5418,37,9,70,39,1,71323,0
5419,62,14,72,23,12,75382,1
5420,34,0,58,48,1,48926,0
5421,44,15,68,16,2,38333,0
5422,44,10,94,28,4,41942,0
5423,39,19,95,35,7,105220,1
5424,51,5,68,49,4,116624,0
5425,36,15,72,11,5,47447,1
5426,42,1,76,30,4,99397,0
5427,55,0,76,48,4,49833,0
5428,37,8,88,8,9,107990,0
5429,34,11,85,60,15,91586,1
5430,62,16,61,18,6,110958,1
5431,42,14,76,45,12,46530,1
5432,52,18,95,45,3,72060,1
5433,60,9,83,16,6,106292,0
5434,25,11,82,1,13,94558,1
5435,50,13,77,39,7,66104,1
5436,48,8,80,4,7,27634,0
5437,52,12,81,58,8,90210,1
5438,35,2,99,38,13,117681,1
5439,35,20,69,53,4,32288,1
5440,24,13,89,60,1,99528,1
5441,59,20,84,47,6,59253,1
5442,60,9,80,15,8,52005,1
5443,24,15,80,16,5,74824,0
5444,58,6,87,53,13,102702,1
5445,48,3,71,26,3,118601,0
5446,33,19,94,6,4,78574,1
5447,30,10,90,51,8,42798,1
5448,62,15,58,7,6,85712,1
5449,44,19,58,7,13,54301,1
5450,42,3,64,22,15,80267,0
5451,30,16,62,31,13,28894,1
5452,51,12,71,42,5,28846,1
5453,62,10,65,46,13,88571,1
5454,48,2,81,17,9,39481,0
5455,52,8,51,37,10,67154,0
5456,39,5,75,53,3,76176,0
5457,42,20,63,11,7,81628,0
5458,38,10,87,14,9,33048,1
5459,29,15,83,27,11,52386,1
5460,38,18,57,54,13,58336,1
5461,49,4,85,37,11,48853,1
5462,45,13,70,49,12,59713,1
5463,46,16,95,55,4,82690,1
5464,31,2,92,30,10,41791,0
5465,57,3,77,51,10,94764,0
5466,42,15,95,8,3,102481,1
5467,59,15,93,7,1,66573,1
5468,39,20,97,45,9,64899,1
5469,53,3,55,18,13,115217,0
5470,30,18,69,50,1,39975,1
5471,37,16,80,7,2,98247,0
5472,53,12,82,33,9,37105,1
5473,52,0,93,56,5,74645,0
5474,42,11,56,3,4,55146,0
5475,61,3,57,30,9,105774,0
5476,34,10,58,37,9,28868,1
5477,39,4,51,2,2,78537,0
5478,52,1,66,34,3,69294,0
5479,51,16,94,18,12,86264,1
5480,41,7,86,42,3,100596,1
5481,33,5,91,28,5,30433,1
5482,56,20,93,9,13,47612,1
5483,29,8,66,11,3,42822,0
5484,56,12,87,45,10,59120,1
5485,42,10,84,29,6,66004,0
5486,60,15,96,29,2,46294,0
5487,46,15,88,59,6,109300,1
5488,32,1,79,17,6,95096,0
5489,54,9,55,23,2,107119,0
5490,37,11,53,31,6,106096,0
5491,59,7,100,8,6,29424,0
5492,42,10,86,46,6,65615,1
5493,25,9,84,23,12,51863,1
5494,59,12,58,25,13,54469,1
5495,62,16,55,2,14,48184,1
5496,30,6,62,22,5,114446,0
5497,62,2,71,10,7,112940,0
5498,45,19,77,9,13,60175,1
5499,62,12,79,49,15,79649,1
5500,33,18,85,35,12,88872,1
5501,30,6,51,59,5,94327,0
5502,51,8,85,12,11,57208,1
5503,52,18,57,28,1,77445,0
5504,32,12,94,37,12,76998,1
5505,61,7,91,58,9,81994,1
5506,50,17,99,52,3,77463,1
5507,58,1,58,12,2,84895,0
5508,35,17,50,56,10,100165,1
5509,54,17,62,25,6,57894,1
5510,58,10,99,19,8,46990,1
5511,59,0,64,4,2,67580,0
5512,48,13,81,19,4,98230,1
5513,44,15,83,13,2,61087,0
5514,26,10,92,44,12,33673,1
5515,53,0,80,13,12,63199,1
5516,40,6,63,7,9,57187,0
5517,60,15,96,47,10,94914,1
5518,46,13,63,12,13,48553,1
5519,45,14,97,23,15,77287,1
5520,44,13,78,14,2,68780,1
5521,24,20,96,50,10,113060,1
5522,53,10,68,0,2,107158,0
5523,33,15,76,21,14,26420,1
5524,50,18,58,33,13,72440,1
5525,54,16,86,49,5,90876,1
5526,27,5,86,50,12,69310,1
5527,60,10,92,39,5,68953,1
5528,32,16,77,2,12,29987,1
5529,62,8,73,54,7,116598,1
5530,46,17,77,25,1,70517,1
5531,57,16,85,13,12,57456,1
5532,45,11,67,57,2,63180,0
5533,39,4,74,40,11,87237,1
5534,23,10,84,60,11,115844,1
5535,53,3,53,7,6,110398,0
5536,53,3,63,48,2,82505,0
5537,56,2,88,54,4,98206,1
5538,31,16,75,54,10,114782,1
5539,44,6,57,55,6,104302,0
5540,35,3,73,15,13,54681,1
5541,47,12,65,41,12,33323,1
5542,40,11,69,20,7,92393,0
5543,34,0,64,9,10,72223,0
5544,62,20,56,56,5,116354,1
5545,39,18,66,24,8,85832,1
5546,37,20,71,55,6,50247,1
5547,37,19,71,37,5,109076,0
5548,37,17,61,21,4,116373,1
5549,61,10,67,48,6,33484,0
5550,35,19,95,60,6,55682,1
5551,39,2,96,47,6,95459,1
5552,54,16,64,46,1,67019,0
5553,31,11,86,53,6,106456,1
5554,62,9,65,45,1,68263,0
5555,42,7,54,3,5,46938,0
5556,48,14,51,3,7,79890,0
5557,49,4,77,29,1,38319,0
5558,43,3,90,1,13,84432,1
5559,40,20,76,28,1,85772,1
5560,35,19,80,42,13,31900,1
5561,38,18,90,35,13,92696,1
5562,31,20,85,20,15,41236,1
5563,34,3,96,60,6,89255,0
5564,60,14,92,59,15,81485,1
5565,41,16,50,20,7,87293,1
5566,29,11,99,47,6,31221,1
5567,57,2,78,20,5,50294,0
5568,40,9,50,3,6,35038,0
5569,38,14,57,0,13,110187,1
5570,61,9,65,25,14,78649,1
5571,26,17,77,55,3,48360,1
5572,47,0,71,50,9,33255,0
5573,54,2,67,1,15,93235,0
5574,62,20,71,8,5,112464,1
5575,35,11,90,54,2,73169,1
5576,39,0,61,56,14,25372,0
5577,59,2,68,44,14,78179,0
5578,28,2,74,17,12,82649,0
5579,41,4,99,47,10,43898,1
5580,35,18,54,47,10,75083,1
5581,48,0,83,56,7,48855,0
5582,36,3,88,41,3,59758,0
5583,53,3,59,40,1,34607,0
5584,26,16,96,10,3,99089,1
5585,61,13,56,24,9,30383,0
5586,30,17,86,25,5,85112,1
5587,47,0,96,60,7,25715,1
5588,35,15,64,57,3,34837,1
5589,54,2,91,35,4,82886,0
5590,60,20,73,41,1,75699,0
5591,60,8,75,34,3,104486,0
5592,50,3,75,37,7,98528,0
5593,52,20,95,2,4,51817,1
5594,25,4,75,58,15,74803,1
5595,50,10,59,40,2,103893,0
5596,25,20,66,34,14,95278,1
5597,56,8,63,49,5,85345,1
5598,38,2,51,39,15,38369,0
5599,44,5,97,21,5,85428,0
5600,54,10,62,7,15,30044,0
5601,60,8,76,14,2,90123,0
5602,30,14,58,44,15,100824,1
5603,30,2,56,6,15,115914,0
5604,28,0,97,18,11,32261,0
5605,36,19,59,39,6,43064,1
5606,54,18,58,41,10,100335,1
5607,57,13,71,16,4,94058,0
5608,32,16,72,0,14,38690,1
5609,25,13,56,44,1,27057,0
5610,34,16,97,28,3,62589,1
5611,53,13,58,57,14,39559,1
5612,51,11,76,12,9,38692,1
5613,27,15,73,55,10,73429,1
5614,47,0,78,47,7,90738,1
5615,63,12,66,28,13,41972,1
5616,53,5,69,40,6,66530,0
5617,43,16,56,41,14,100073,1
5618,42,11,92,5,1,92178,0
5619,61,18,89,4,9,26365,1
5620,44,5,56,33,13,90544,0
5621,26,6,77,10,9,74683,1
5622,35,0,68,8,1,119356,0
5623,42,0,69,37,14,83896,0
5624,35,4,93,39,13,43001,1
5625,39,5,88,40,13,31722,1
5626,58,15,89,8,15,45100,1
5627,55,15,56,7,6,42460,0
5628,23,13,55,43,7,114523,1
5629,37,0,74,57,2,86645,0
5630,35,12,90,39,10,94551,1
5631,39,19,62,2,8,93498,0
5632,46,9,88,12,8,29840,1
5633,30,9,89,18,6,75064,1
5634,49,8,71,33,9,111069,1
5635,45,12,98,31,3,110990,1
5636,30,2,66,48,2,73105,0
5637,30,17,97,15,2,30699,1
5638,48,19,71,35,6,30922,1
5639,35,1,83,17,7,49919,0
5640,61,16,57,13,6,83536,1
5641,59,18,98,29,11,51508,1
5642,50,12,94,1,3,112200,0
